id, datum
2493902414, 1955-01-02
9950063836, 1988-01-18
9244700726, 1989-11-17
1727492786, 1988-04-19
6838628782, 1971-10-23
3970759298, 2003-08-22
4771994760, 1989-12-27
8759332074, 1971-07-05
5145425905, 1996-09-03
2476699806, 1985-05-29
3204784809, 1987-03-16
7474972076, 1962-04-18
8151325282, 1957-08-04
8672998736, 1978-09-29
7179968037, 1962-01-30
5257115411, 2001-05-01
9962001850, 1951-06-19
7325975547, 1963-03-09
5605912161, 1986-10-19
6723366446, 1993-02-26
7635244701, 1988-07-25
6814758460, 1969-11-19
3556165860, 1956-02-08
6107414059, 1983-06-30
1181931582, 1954-08-01
8578614555, 1985-11-14
1676420353, 1993-01-23
2384914030, 1952-02-08
1898028150, 2003-11-25
1628448180, 1964-03-17
2637197098, 1963-09-18
8778416739, 1989-11-02
2784846642, 2003-11-06
8445538946, 1951-02-28
1367128091, 1955-04-14
9262671215, 1979-11-09
9255605084, 1985-12-12
2080609772, 1952-03-04
6711499394, 1959-12-24
3765590938, 1956-05-07
4628557254, 1959-01-04
2372210057, 1993-11-24
7298046644, 1995-10-04
9368125411, 1986-08-12
9574227507, 1970-10-29
5823009717, 1983-02-05
9716235902, 1974-12-30
6007086016, 1980-10-14
4434562345, 2003-12-12
3193308922, 1975-12-16
1177601417, 1957-10-07
2348705002, 1992-04-23
4157216293, 1999-05-21
8474923702, 2001-03-08
8403915827, 2000-08-07
4751217712, 1955-01-07
3746679791, 2005-06-18
8259958407, 1972-11-16
8821303187, 2000-08-05
8114827917, 1954-03-17
2555823883, 1996-03-21
7641686455, 1960-06-29
8060991568, 1980-05-01
6411952437, 1984-05-30
8935523968, 1977-07-21
5688254602, 1965-03-26
8194241953, 1966-02-18
7875715847, 1966-10-07
1386991008, 1974-04-29
1454543502, 1957-04-12
7043514470, 1980-10-22
3579451390, 1991-09-22
7212383899, 1997-04-21
9545565433, 1969-10-04
9095624867, 1992-12-11
1172043801, 1983-04-06
3411732467, 1976-05-18
3981053664, 1981-05-08
4527754674, 1960-10-05
3820558780, 1954-08-08
2110097476, 1981-10-11
9197587510, 1980-04-01
3707955990, 2000-02-28
9730471644, 1974-11-15
3322477309, 1958-12-21
6205476547, 1966-07-22
8492462037, 1970-01-03
5899384504, 1952-02-03
3572981353, 2001-07-26
2868133442, 2004-06-22
3547861227, 1971-09-28
5786955369, 1974-04-29
4837306557, 1981-11-17
7686616654, 1994-11-22
3403849498, 1960-04-01
5326019425, 1994-02-01
5616595219, 1950-12-09
3230223124, 1960-02-15
8827729092, 1959-07-08
8889561266, 1950-11-09
8775655305, 1980-09-12
3176259462, 1997-10-06
9115839708, 1990-11-27
6492298295, 1990-02-03
8340351682, 1991-04-12
5412324240, 1965-03-27
1441134117, 1969-02-02
4993502938, 1953-06-19
2338213462, 1964-09-29
7441873157, 1999-06-03
2552535468, 1970-06-09
4037443838, 1990-11-25
3507131287, 1965-03-13
4921790588, 1982-07-17
9501362181, 1987-08-08
9192381234, 1987-06-21
2208347280, 1963-09-21
2639128971, 1956-07-27
6565145865, 1985-02-15
8330560411, 1956-07-13
5171331474, 1971-09-07
1710119881, 2000-05-04
9159644966, 1992-10-31
8867240450, 1971-04-24
5271315419, 2004-10-07
8747114002, 1980-01-17
5066236610, 2000-07-16
7367183790, 1998-04-20
6214087841, 2001-03-23
3944351252, 1956-05-27
2895100613, 1963-01-01
4805813685, 1957-11-19
5781661982, 1984-03-15
2706439681, 1968-11-15
3629052718, 1974-03-02
3873500009, 1976-11-12
1332687905, 1994-11-16
5863015804, 1998-09-20
7666745132, 2005-07-18
6214870801, 1951-03-07
3777379698, 1955-06-27
8755238021, 1997-05-24
2069373925, 1957-03-03
1364329907, 1973-10-14
6296650579, 1977-03-17
4319357394, 1990-07-04
6445963887, 1957-06-13
5849864199, 1978-11-18
5607171713, 1994-06-29
7676288071, 1963-06-03
8992906606, 1992-04-01
4139738836, 1986-12-03
9291801216, 1973-05-09
4363593003, 1971-05-03
9094689258, 1961-06-03
6088698905, 1975-01-16
5188982715, 1952-04-25
8758680396, 1985-10-12
1818163030, 1996-09-30
4790922449, 1987-05-13
2567873929, 1966-10-20
2147065611, 1989-09-27
7836054361, 1988-11-09
8059506527, 1981-12-26
4530959019, 1957-04-13
7983981881, 2005-10-29
5586960067, 1982-04-16
4650501482, 1985-05-07
4320511422, 2005-07-28
4079814674, 1957-09-14
6162282226, 1985-03-02
8203352415, 1989-06-01
1497810674, 1984-01-02
4530337217, 2001-12-14
8671624908, 1979-08-17
3017412496, 1971-11-09
1569536106, 1999-01-21
5383506481, 1956-07-22
8857579243, 1979-09-28
5188689602, 1954-07-25
8863027709, 1996-08-06
1501468650, 1974-11-20
6301286496, 1985-04-05
2895915426, 1992-09-25
8121013738, 1971-02-03
8055687061, 1998-10-31
1656608431, 1994-09-21
2885539934, 1960-03-09
2205415339, 1992-03-21
1061503748, 1998-07-27
7340700952, 1957-04-23
5137714415, 1966-03-17
2655500128, 1993-08-26
3853239990, 1991-02-21
6516773703, 1975-01-05
2275120859, 1957-01-25
2039721690, 1976-12-22
1164551356, 1997-05-29
7556942168, 1987-06-23
4673044719, 1991-01-12
7248410222, 1996-05-27
7748203141, 1960-05-19
4367651956, 1971-01-01
1411377987, 1967-12-04
6788890835, 2003-07-13
8973078393, 1979-04-26
3373507256, 1984-06-26
3648824788, 1979-09-27
6801851853, 1985-11-05
5776773590, 1989-08-21
8445142446, 1992-10-12
9718257991, 1967-04-25
8363460265, 2000-08-06
2128557108, 1970-02-12
5139912901, 1953-06-07
9255174174, 2001-01-30
9827605322, 1996-10-15
4988718036, 1954-12-14
2667069558, 1976-02-04
8776147342, 1969-07-25
5120947717, 1962-02-17
5045085638, 1972-05-24
9351826691, 1965-09-08
5158812082, 1986-09-01
5120806163, 1989-05-04
8449685896, 2004-01-10
7991351310, 1988-11-25
5198897511, 1966-02-24
3731422501, 1995-03-15
2192221475, 1974-09-22
3101005210, 1987-05-11
9048968434, 1990-06-01
6385170291, 1977-03-19
7650957030, 1987-12-31
6705621347, 1978-05-05
5643440634, 2004-02-18
7433557594, 1983-05-26
2681216435, 1988-01-13
6266781481, 1969-07-12
6146717619, 1992-05-23
6110076691, 1974-10-22
2056891571, 1955-01-25
4348222520, 1958-05-13
1428385865, 1969-06-03
3885470244, 1977-08-12
6221400697, 1995-10-14
6264552062, 1986-04-24
2880764270, 2002-07-18
3873680535, 1978-01-05
9540966084, 1998-03-26
3450057877, 1953-07-06
1691502454, 2003-03-31
7649666539, 2001-12-21
4008949026, 1986-11-28
2641560853, 1993-12-01
3919938096, 1950-06-06
9944439868, 1952-03-01
7512079592, 1962-11-02
2712089049, 1990-04-22
8365459474, 1975-04-14
8660003564, 2004-02-26
9198556009, 1970-04-06
3901769136, 1997-02-11
1874500694, 1952-09-22
2979684548, 1983-02-17
3708825609, 1999-05-08
4101694473, 1960-09-15
1313136998, 1969-08-30
5601175348, 1998-11-27
1957232274, 1987-12-07
3780466260, 1951-04-15
7171794175, 1953-11-12
1255791480, 1990-11-17
9017748717, 1952-02-14
5102511192, 2003-06-14
2582092198, 1957-11-08
2436433208, 1989-06-09
3697731356, 1950-01-05
6072542245, 1978-12-02
4427157464, 1958-07-31
2686769600, 1966-05-28
8410815639, 1972-08-12
7903857762, 1974-12-08
4380425623, 1965-06-14
7767302468, 1953-03-01
1321714646, 1964-01-30
6043123791, 1962-11-03
5354107578, 1965-01-01
2501777009, 1976-08-15
3442137496, 1983-07-31
2501792536, 2003-06-30
6396092384, 1970-03-31
2682729998, 1951-11-22
3026128235, 1971-04-13
1559306730, 1972-07-30
4187116900, 1950-08-24
9504952734, 1991-10-06
3820965503, 1972-07-19
4419655320, 1976-10-16
1614428582, 1960-07-15
7516161653, 1991-11-30
8880144846, 1953-08-17
4997024844, 1982-11-21
5814935309, 1970-07-13
1830169568, 1982-01-13
5878934215, 1975-06-09
9623772496, 1990-10-09
2253084932, 1971-02-03
9255264946, 1960-07-25
2942863783, 1976-11-17
4417501207, 2004-01-05
7585645349, 1979-01-10
3530793911, 1977-11-15
1895319585, 1995-10-26
1245807165, 1996-07-08
9543146194, 1968-09-27
7203768176, 1976-09-29
5015498955, 1989-09-30
5499665729, 1986-03-09
1026088395, 1970-03-19
4357625858, 2002-03-02
1358058079, 1958-04-21
7546673594, 1981-01-07
3612230290, 1957-12-30
8654754093, 1986-01-16
6998377919, 1971-02-01
5712606996, 1999-07-19
8794158256, 1953-05-30
4001542530, 1975-05-14
5647912708, 1999-08-16
4024030146, 1999-08-23
4992857305, 1998-10-09
2674995926, 1979-11-30
7836753069, 1959-11-25
1955262570, 1954-07-14
4306218035, 1962-04-07
1639754452, 1973-04-06
8993334550, 1996-03-07
4740210780, 1995-06-25
5171741992, 1976-06-07
5798073674, 1960-10-16
5868176989, 2004-06-02
9466915909, 1995-02-24
3575583085, 1955-10-04
6487474194, 1965-12-02
5235629604, 1965-03-16
2243728249, 2000-06-03
9657215994, 1992-05-15
1404463214, 1975-02-08
7958254514, 1989-08-14
2637417348, 1986-08-06
7064278415, 1954-02-17
8303980899, 1955-10-14
2939328470, 1953-12-27
7666511913, 2002-01-04
6853851537, 1994-07-11
6696141654, 1971-07-13
5963704385, 2004-11-04
4796704248, 1987-05-30
2519126426, 1994-05-13
4824712942, 1983-07-20
4979487355, 1988-08-22
4002522015, 1958-02-20
7509666737, 1961-01-25
9686361618, 1978-01-06
5030139139, 1972-09-02
3425595859, 1964-06-26
8319943230, 1995-08-21
6461909180, 1997-07-24
4015373073, 1994-02-12
1090011317, 1973-10-13
7802491654, 1959-01-03
2391240804, 1972-06-01
8937004561, 1984-06-08
7143336537, 1985-01-12
1022685256, 2002-01-29
8363818049, 1963-07-06
9430700538, 1991-12-13
4884972969, 2004-03-31
5021200767, 1989-05-25
7004653534, 2000-10-09
5923166155, 1998-11-14
4219752705, 1958-09-30
6748698092, 1952-01-09
1517255979, 1996-03-26
7377600075, 2003-01-19
5605652124, 1985-09-13
1385167330, 2005-03-18
3542032114, 1973-04-11
7858534412, 1996-03-28
4427605399, 1961-06-23
7605927736, 1964-02-13
6340945775, 1963-11-05
3347523063, 1970-12-23
6880003399, 1980-04-19
8603444559, 1972-10-11
4347161029, 1986-09-01
5108713660, 1964-09-13
1171300560, 2003-06-03
2861917208, 1963-07-08
8191146796, 1975-09-27
6208836014, 1959-07-08
5062307359, 1957-05-22
9552455676, 1970-02-25
5781246367, 1999-06-27
9586029103, 1950-09-27
4573060292, 1987-05-12
8102371043, 1967-10-21
5778975358, 1959-09-17
3153595504, 2000-10-18
3181131911, 1972-05-21
7504356092, 1957-05-20
7050073515, 1978-06-05
8855821127, 1956-05-02
7064093999, 1960-07-03
9420400849, 1971-11-23
2438983380, 1965-12-29
6107705871, 1978-11-26
3457270624, 1952-11-05
5074737142, 2003-01-15
3390356661, 1966-06-27
8358572579, 1991-05-10
7520842163, 1957-07-13
3724217186, 1975-11-16
7616113446, 1974-06-18
9364097792, 1963-06-20
3670537222, 2005-05-15
8501018386, 1978-09-12
8790244678, 2002-05-04
6225437738, 1999-10-14
4970650697, 1981-10-01
3778916056, 1989-02-02
7215769548, 1989-11-05
5538270597, 1966-06-22
6262513009, 1979-07-16
4244009979, 2004-06-01
3884558469, 1968-12-17
4118830184, 1960-05-11
1059142721, 1990-10-23
9839466004, 1982-07-02
2234716583, 1991-12-07
6083778124, 2000-01-24
3790963454, 1960-03-21
5535856240, 1963-04-23
6881653141, 1954-10-10
1334263646, 1963-02-12
3347019610, 1985-08-09
6279577733, 1960-05-24
5001817125, 1969-06-27
8625616759, 1999-08-14
4634886839, 1983-07-20
9853328406, 1986-07-22
7224219895, 1991-02-15
5554356624, 1982-02-10
8416872528, 1971-04-18
9201252187, 1980-02-24
2385096664, 2000-01-09
8981333797, 1958-01-13
7306086203, 1992-12-30
6724252573, 1958-11-10
7187513545, 2000-11-16
5350454571, 1990-11-29
9378726391, 2001-07-18
5165842527, 1953-03-27
9507401087, 1989-01-31
4737402699, 1966-04-26
2628113566, 1968-04-13
5821448766, 1967-10-24
7945042917, 1994-10-11
5148921942, 2004-08-08
1460486528, 1976-02-21
2039791065, 1967-10-19
5070656524, 1987-04-27
8062577433, 1957-01-23
8274672436, 1955-09-10
8531380315, 1975-12-15
5820453229, 1965-01-18
4500358792, 1967-09-10
3265874912, 1965-02-16
2751548222, 1952-01-13
7350737220, 1991-02-23
4527923081, 1954-11-12
8578671925, 1979-08-16
4979805878, 1995-10-15
1664850050, 1996-04-02
9893706853, 1998-07-07
9075058979, 1964-06-20
5131524070, 2005-10-27
3081112613, 1966-05-03
1014685886, 2001-02-20
1852194835, 1990-08-17
4595542239, 1968-12-12
7811590814, 1952-07-05
7208358108, 2004-08-27
2159484602, 1953-05-06
7381010198, 1980-02-03
7368590924, 1979-09-05
3218891716, 1968-11-26
6796714861, 1957-11-15
6810894065, 1972-05-30
5981650011, 1992-10-18
5168683011, 1977-10-12
1288310265, 1978-05-26
1105059967, 1980-09-20
4195044488, 1961-07-13
5301424193, 1962-04-06
7731272056, 1954-07-08
3668871372, 2003-04-17
7261580791, 1988-08-14
7924021727, 1966-07-11
2011277965, 1969-08-20
6746235463, 1971-03-08
8969556284, 1961-07-28
9723335262, 1971-05-22
9986693610, 1970-09-25
2926571242, 1959-01-11
9036295700, 1984-02-09
6539940717, 1992-04-21
4630362711, 1983-11-25
9235913772, 1975-01-25
4597816297, 1966-09-03
3283607670, 1979-09-12
8951480248, 1981-03-29
1730984860, 1955-05-15
2298436236, 1996-06-10
5126343943, 1976-07-15
9310388402, 1981-12-08
4885360460, 1966-06-01
9164520855, 1977-12-15
9190833437, 2004-11-11
8974675558, 2005-10-07
8159003210, 1985-03-27
6387173789, 1973-06-08
7415763752, 1961-07-07
6446765050, 1967-04-30
7258427929, 1974-07-07
1640238555, 1978-06-26
2883027568, 1951-06-15
3752043968, 1954-02-02
7750308515, 2005-10-26
6749814381, 1958-02-22
9300443535, 1958-09-11
3370714431, 1960-06-18
7288412172, 2004-12-03
9792036320, 1959-07-25
3887022071, 1958-06-06
3890348059, 2000-07-23
7035205008, 1972-12-12
9735901314, 2000-07-19
5389036630, 1984-10-18
7634929041, 1994-02-05
6019258672, 2003-09-23
4395310139, 1958-08-18
9574084798, 1974-09-13
9534987628, 1977-04-26
4904099308, 2003-03-12
7313899323, 1981-07-31
4181477282, 2002-04-17
1911225783, 1997-12-05
5761329701, 2001-11-21
3227867731, 1956-02-13
8343121923, 1960-09-04
8395045780, 1964-05-22
4314080011, 1968-08-28
7694891719, 1968-12-31
7068318506, 1968-01-20
5570924393, 1958-03-13
8761469670, 1952-10-06
3584441646, 1980-12-24
2091150491, 1995-01-28
2218983142, 1985-12-13
6561270492, 1988-04-14
9722371878, 1998-04-25
5281187301, 1984-08-20
3239321963, 1975-04-19
2403060461, 1998-12-25
2914451234, 1989-08-25
8046470737, 1972-03-13
6119285455, 1981-03-27
3130279639, 1990-12-31
8146455188, 1997-04-10
6387528882, 1978-07-27
4987289687, 1989-05-13
9655919175, 1979-01-21
2372672112, 1997-08-27
2726067044, 1955-10-06
7117493520, 1963-03-22
3200343541, 1972-05-21
2334607435, 1966-05-09
7274823693, 1999-05-27
4637594036, 1976-12-29
9923161800, 1990-01-24
3703283048, 1985-10-19
8331489683, 1980-01-16
7755632443, 1978-02-02
9242397648, 1977-11-12
5164207165, 1997-04-28
1538972917, 1981-10-12
8205850545, 1966-05-12
7717014300, 2001-05-25
5459212156, 2002-12-08
3850822674, 1972-06-08
3960477945, 1973-01-12
4283811685, 1965-10-16
6141616237, 1999-04-20
4989715330, 1957-08-26
6961266913, 1996-04-13
9149591457, 1998-07-01
4614261262, 1973-02-19
9780296761, 2004-06-28
2471007947, 1979-07-22
9089220231, 1969-06-28
3396807969, 1973-11-08
7910537372, 1982-05-08
4077990459, 1950-03-19
4893058333, 1989-04-20
2192712881, 1997-06-28
9688040665, 1964-08-10
3888539544, 1951-01-27
3787676191, 1988-10-11
4856116309, 1994-04-27
8022099221, 1977-05-04
3217948280, 1974-05-25
5923357932, 2001-07-13
5570611103, 1989-05-23
9853984242, 1957-06-22
3503948998, 2005-04-09
3301689363, 2002-05-18
2297860519, 1970-12-06
6955427759, 1961-09-30
2350310893, 1976-01-09
8989397852, 1960-02-08
9854775973, 2004-04-29
8549276711, 1959-08-15
6459828157, 1990-03-13
6924960650, 1965-07-17
7711959143, 1975-08-06
7737635451, 1972-01-30
3358556715, 1977-10-01
8659830480, 1984-02-02
1325798540, 1954-01-29
2717357648, 1976-04-21
1701953247, 1971-09-30
1195831781, 2005-10-06
9641784411, 1953-11-25
5137032943, 1990-05-16
9880257408, 1972-02-17
8732496987, 1982-03-20
3550008914, 1972-06-25
4054099571, 1964-09-28
7102406029, 1994-10-01
5849798827, 1986-09-26
8613367532, 1974-09-27
7008493834, 1989-11-02
7239045535, 1974-03-21
6626094407, 1978-10-21
1105038235, 2002-05-05
8793106776, 1998-06-26
5026857727, 1998-12-14
8109842353, 1991-11-17
2151342601, 1968-08-07
5361962839, 1985-01-16
7943646873, 1982-05-29
6335393078, 1971-06-19
4172650735, 1972-10-17
2056152994, 2003-07-25
4154913995, 1996-02-25
5112469173, 1962-05-30
5780632960, 1983-09-02
6552806354, 1963-10-14
1816982541, 1972-12-04
2699060065, 1959-11-01
2158774361, 1963-07-03
5646077316, 1983-10-01
7581992958, 2002-03-30
4946033714, 2005-01-06
7802238138, 1975-05-12
2882023262, 1954-08-24
6980881152, 1976-12-10
6420106897, 1954-07-10
8344399346, 1999-02-06
3131482649, 1974-02-10
1073163567, 1961-09-21
4311368788, 2003-01-21
7411488370, 1987-06-16
9707738736, 1955-09-21
9675009287, 1956-02-24
2441650475, 1989-12-11
3419778775, 1976-04-06
8495874722, 1978-06-15
2451187772, 1971-04-13
4245022273, 1954-08-28
6173931564, 1963-05-11
8443156409, 1968-04-12
6848515431, 1990-10-23
5505215207, 1971-10-08
3048435831, 1952-04-23
5528996708, 1971-10-06
4473230678, 1956-11-19
7244539835, 1961-04-07
4416633086, 1990-02-09
4908505620, 1953-05-24
9622935090, 1974-08-11
3258159897, 1988-06-03
6556586185, 1975-09-07
5409887689, 2001-08-01
1933197816, 2001-09-21
3713990036, 2002-07-07
7074621496, 1973-10-23
8885362937, 1988-02-18
2625647307, 1963-10-24
1582780242, 1988-02-21
8983974917, 2003-08-27
7402969493, 1976-03-30
9257589247, 2000-10-15
2947996089, 1976-02-25
6809584815, 1961-11-21
4553732322, 1963-03-05
5175743858, 1977-08-06
8501725694, 1955-11-15
8719323759, 1980-01-07
7100036308, 1993-04-20
2674111856, 1965-12-25
6367541703, 1979-01-16
1901728642, 1968-01-06
2322588309, 1997-07-21
5593705688, 1980-02-23
7105891485, 2002-03-04
4991448683, 1979-04-01
3015470938, 1981-09-19
5681770337, 1974-10-13
9738957347, 1969-06-23
1666838015, 1993-08-27
2193650665, 1956-04-22
7438637734, 2005-05-25
3546938261, 1952-11-19
5686585700, 1956-10-19
6337417081, 1996-09-07
6939164558, 1952-06-16
1733742393, 1971-02-18
9664330896, 2004-08-14
8906151541, 1961-05-13
4469846761, 1964-09-17
6636996419, 1997-05-11
6104117699, 1969-04-03
1996139181, 1967-12-23
3998071264, 1982-09-07
5649276044, 1995-09-27
1203067355, 1960-05-24
7509699678, 1957-10-24
7981044711, 1966-07-13
1810486058, 1966-12-07
3735917924, 1986-10-25
9421706210, 1987-07-05
7163331237, 1995-06-01
5970328912, 1951-08-06
9899539872, 1999-04-12
7580427107, 1951-10-04
2738985254, 1991-04-03
2273130522, 1966-10-27
2604065222, 1963-12-21
7079970153, 1970-03-23
1890424495, 1983-12-16
7680742649, 1980-06-09
8200706038, 1957-11-12
7329721017, 1978-12-11
3219507845, 1989-11-08
6958727252, 1977-01-27
4762646905, 1982-07-10
8663236858, 1982-08-08
5472910568, 2000-02-13
8348187561, 1959-12-23
4113614107, 1992-09-07
3009554835, 1950-09-01
8448214483, 1988-10-31
1245680460, 1961-03-21
9273422862, 1972-12-21
7472188373, 1976-08-05
1751459894, 1996-11-03
2664873591, 1980-03-04
8150384536, 1990-02-08
9058795146, 1997-10-15
5249444899, 1962-11-07
3088312689, 1966-07-02
2917610138, 1955-05-07
1069954986, 1958-12-20
6274373741, 1995-07-24
3235986897, 1992-06-17
2095545329, 1954-08-31
3496215036, 1977-05-02
4463281567, 1965-11-28
8851133591, 1963-01-26
9023621389, 1966-10-18
8518999528, 2003-01-01
3745399640, 1966-09-04
6923004405, 1952-05-12
9844174905, 1978-05-14
3994601947, 1979-12-02
8615837098, 1956-02-03
7592239217, 1972-03-21
3773347040, 1978-09-11
8418439582, 1996-10-10
7881610100, 1960-09-20
4413709067, 1975-10-28
8956269645, 1952-03-26
9948429362, 1990-02-17
3332884711, 2005-04-09
3347094996, 1976-11-15
1425475653, 1990-09-15
4350497490, 1951-03-29
7085253080, 1967-06-17
3580698462, 1994-02-05
4936710185, 1979-08-06
5752808154, 2003-08-23
4117250270, 1952-03-14
9136294396, 1986-08-04
2881971224, 1970-06-22
8611948878, 1955-12-10
3690509999, 1960-12-27
7356336323, 1958-08-07
9518349001, 1986-02-22
2890667346, 1999-05-09
9182872505, 1990-11-12
3341695482, 1963-03-07
4598102722, 1958-07-11
9786122573, 1988-07-26
3672882836, 1965-01-14
6178900178, 1955-02-20
7625480527, 1961-04-05
3778370445, 1972-12-01
3025765516, 1987-07-09
3380567689, 1973-02-10
8854708673, 1959-03-07
2254954801, 1989-09-19
8439896113, 1955-04-30
2261553630, 1973-07-03
1271867963, 1968-05-13
7553289573, 1995-11-08
7575643162, 1971-08-15
9262175480, 1954-06-08
6488156252, 1957-12-23
8087504774, 2004-02-11
6720243662, 1975-05-15
6086392263, 1975-01-01
6505523030, 1950-12-25
3131257666, 1954-05-22
9133456621, 1977-03-19
1034164258, 1989-08-15
3894090761, 1950-06-03
7754405539, 1963-10-24
4722075728, 1975-10-12
4022758025, 1971-02-10
4999884818, 1972-04-24
1805581108, 1996-08-04
2435607654, 1987-09-20
9048188208, 1993-02-15
1499422553, 1999-12-18
8211914429, 1985-07-21
2938205471, 1985-02-11
1806852145, 1974-07-06
8300716629, 1996-06-02
4640035553, 1951-10-09
2179220076, 2001-03-11
9527914351, 1954-02-13
7693829365, 1974-05-28
6042818291, 1957-08-14
5925592162, 1978-10-22
1316136919, 1981-05-28
9767315429, 1950-12-29
1102539086, 1995-11-14
8509685782, 1964-06-10
6606148999, 1966-07-17
6207622335, 2003-09-26
8989668104, 1985-06-11
2650044114, 1998-12-09
1838330721, 1975-03-15
5079687671, 1987-01-26
6709585619, 1951-01-22
1001478945, 1993-05-15
3752042345, 1963-12-03
5747306043, 1972-06-03
4723140868, 1987-06-27
8040990674, 1990-10-28
2689477753, 2004-08-25
1844271692, 1973-02-16
6001093224, 1980-04-30
5169414066, 1959-03-07
2354643071, 1997-06-24
2536497849, 1955-06-11
3189412204, 1964-05-27
4287316607, 1991-02-23
1556444687, 1979-08-01
6547670731, 1951-03-24
7142704218, 1985-08-20
8659358610, 1999-07-07
2919200872, 1950-09-14
4634286441, 1951-07-06
5370054092, 1960-07-12
1100590227, 1958-10-04
6554241397, 1952-03-07
9071083929, 1950-12-20
5394504836, 2003-11-02
3881524286, 1990-12-30
4831171729, 1994-03-03
8998829612, 1965-09-17
7398067937, 1954-01-15
2462922550, 1998-03-23
4841022162, 2004-02-06
2303346709, 1961-05-22
5723615775, 1953-07-18
7629552672, 1954-06-21
5426402649, 1982-01-19
8733373178, 1968-10-07
6935392725, 1982-07-27
6754863841, 1998-01-30
6199520083, 1950-11-28
5663087387, 1990-09-25
8211959090, 1984-08-30
3703691770, 1961-07-16
5533453758, 1978-03-19
6473829541, 1991-02-24
2526479780, 1977-04-30
3203668063, 1969-11-22
8891069988, 1996-09-11
2945318100, 1964-09-29
6589883704, 1955-07-20
2041819204, 1995-05-25
1740119979, 1959-05-13
7866179210, 1969-10-29
9230981070, 1986-12-07
5805802377, 2005-04-18
7410118795, 2003-03-21
2535888781, 1975-08-24
3025888414, 2000-04-24
2235349684, 1964-01-17
5325510836, 1971-10-10
9885893186, 2000-12-15
7445157038, 1965-11-23
3194066556, 1984-10-27
6784652437, 1968-12-27
2995518538, 1994-09-27
2344116935, 2000-04-25
5264587887, 1994-07-20
1169168160, 1986-09-07
1580874215, 1982-09-02
1568470668, 1959-05-12
2329464469, 1956-01-30
3286133130, 1972-04-13
3338752111, 1978-09-12
4978652913, 1957-06-25
6556699623, 1960-01-13
5205637289, 1970-07-01
3647368317, 1977-10-21
4814690580, 1977-02-22
1891198646, 1975-02-12
2360715947, 1995-02-16
5842032701, 1961-11-26
6938069717, 1997-07-04
8775875053, 1972-09-13
4156132665, 1980-10-24
5620724280, 1977-12-12
7499445414, 1956-07-30
2427439823, 1974-03-19
1389442734, 1973-12-14
7818977140, 1988-01-18
4604453087, 1952-03-05
2552864425, 1953-03-28
2258810826, 1960-11-23
7231195102, 1996-06-02
6953297006, 1997-03-10
4195132090, 1977-03-14
5177556959, 1968-03-31
4172257892, 1957-10-25
6169285381, 1951-10-14
7940606526, 2004-09-11
8854203469, 2003-08-02
9671825903, 1989-11-27
7092196008, 1960-04-12
5130003774, 1994-08-26
4896046564, 1985-03-07
1037125455, 1968-06-28
5664319309, 1958-07-26
9335267811, 1991-01-30
3133123162, 1969-02-18
6134632905, 1955-03-14
6898507112, 1970-11-16
7572213568, 2005-11-20
2064919577, 1957-07-07
4470591588, 1993-01-09
8068400335, 1965-05-06
6492023591, 1988-06-04
8806789537, 1969-08-08
3170125044, 1992-06-21
4813001282, 2004-11-20
6625561644, 1981-04-09
6678530659, 1962-07-05
3391906338, 1991-06-08
7762430071, 1960-10-08
9282833839, 1952-05-10
8140616132, 1976-03-06
9971204452, 1991-11-22
6472493924, 1994-06-14
2614921961, 1966-09-05
7597918055, 1999-10-16
7818257299, 1974-05-18
4917483604, 1966-02-26
5495524173, 2005-01-27
8651833401, 1973-01-18
7351587171, 1962-01-16
9009184005, 1960-03-06
9172210936, 1978-01-23
8724398152, 1987-04-24
1089980675, 1986-01-09
2600956614, 1985-06-28
3550289492, 1965-08-20
3559103242, 1989-02-03
8590822154, 1954-12-06
1840582266, 2004-07-23
8160840578, 1956-08-02
4978132770, 1988-05-06
1337759914, 1950-06-13
1339339677, 1967-11-01
2920839708, 1991-12-27
9885532738, 1996-01-17
1484576342, 1961-03-13
1647592479, 2000-12-29
4891844934, 1957-09-03
9280359280, 1974-12-14
8960855266, 1956-01-02
7528297498, 1957-05-23
3505551101, 2004-05-21
6851263660, 1966-07-20
9672359812, 1964-12-11
9119518263, 1957-11-06
5510227064, 1984-01-19
8320503871, 1961-01-19
4145792399, 1999-06-23
9495375204, 1976-05-27
3027874431, 1964-10-19
4786321548, 1992-12-22
9596849741, 1960-02-02
6353524365, 1969-02-21
8918588357, 1961-01-16
9829402153, 1961-10-13
7135585892, 1991-01-05
6778619735, 1988-10-02
4239244344, 1977-06-26
9930083911, 1994-06-26
4673791431, 2004-04-03
6597675132, 1976-05-30
1738397731, 2000-10-01
9528267877, 1988-09-15
9138163914, 1977-12-12
3905340202, 1981-03-13
9160079217, 2003-09-08
2410342889, 1959-05-08
6473099706, 1994-01-28
2376886928, 1980-10-08
4872307705, 1994-12-09
6639146964, 1970-02-05
6306708268, 1956-07-21
5384812155, 2004-09-22
6339084833, 1966-10-11
6906834512, 1973-05-18
8221147125, 1961-10-21
6897867525, 1962-03-08
6407989297, 1953-01-25
7552911548, 1978-07-18
1021657283, 1977-01-30
1355312856, 2000-07-07
9471536501, 1956-10-08
5321802558, 1998-10-15
3888057429, 1986-08-27
1587051135, 1997-09-14
1051371512, 1967-09-07
9827704930, 1976-08-04
